RequestId,Date Initiated,Description,Address,Zip Code,Initiated By,Date Time Closed,Status,X Coordinate,Y Coordinate,lon,lat,Request Type,Proactive,Initiated by Resident,Received by Engineer,Resident Contacted,On Hold Pending Other Action,Date In Progress,Date Complete
349146,10/18/2017 12:19,Neighborhood Traffic Issue,4200LIVE SPRINGS RD,,"Integration, Citysourced",10/26/2017 2:13,CLOSED,2461775.471,7092103.472,33.11427036,-96.88881928,,,,,,,,
349147,10/18/2017 12:50,Neighborhood Traffic Issue,6400 MOUNTAIN SKY RD,,"Integration, Citysourced",10/18/2017 3:12,CLOSED,2464169.943,7098818.213,33.1326232,-96.88066143,,,,,,,,
349230,10/18/2017 9:44,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/18/2017 3:14,CLOSED,2467630.262,7097695.004,33.1293892,-96.86941544,,,,,,,,
349232,10/18/2017 9:51,Neighborhood Traffic Issue,2800 GREENWAY DR,,"Integration, Citysourced",10/18/2017 3:25,CLOSED,2468951.09,7094778.422,33.1213172,-96.86524944,,,,,,,,
349304,10/18/2017 12:46,Neighborhood Traffic Issue,5800 LONE ROCK RD,,"Integration, Citysourced",10/18/2017 4:05,CLOSED,2465544.244,7096796.332,33.1270082,-96.87627443,,,,,,,,
349320,10/18/2017 1:43,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/20/2017 2:02,CLOSED,2467621.193,7097687.586,33.1293692,-96.86944543,,,,,,,,
349385,10/18/2017 8:34,Neighborhood Traffic Issue,TEEL PKWY & TIMBER RIDGE DR,75034,"Integration, Citysourced",10/25/2017 8:18,CLOSED,2467595.24,7097688.18,33.12937194,-96.86953018,,,,,,,,
349386,10/18/2017 8:50,Neighborhood Traffic Issue,6400 FIRE CREEK TRL,,"Integration, Citysourced",10/19/2017 8:57,CLOSED,2465694.18,7098880.68,33.1327302,-96.87567943,,,,,,,,
349387,10/18/2017 9:08,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/19/2017 9:00,CLOSED,2467625.869,7097682.201,33.1293542,-96.86943043,,,,,,,,
349390,10/18/2017 10:23,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/19/2017 9:02,CLOSED,2467622.733,7097684.666,33.12936111,-96.86944055,,,,,,,,
349391,10/18/2017 11:12,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/19/2017 9:04,CLOSED,2467630.46,7097682.272,33.1293542,-96.86941544,,,,,,,,
349394,10/19/2017 3:22,Neighborhood Traffic Issue,6400 STALLION RANCH RD,,"Integration, Citysourced",10/19/2017 9:08,CLOSED,2465409.918,7098990.175,33.1330432,-96.87660244,,,,,,,,
349419,10/19/2017 8:28,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/19/2017 9:34,CLOSED,2467634.966,7097687.8,33.1293692,-96.86940044,,,,,,,,
349421,10/19/2017 8:29,Neighborhood Traffic Issue,2500 HIDDEN KNOLL TRL,,"Integration, Citysourced",10/19/2017 9:38,CLOSED,2467696.226,7097634.178,33.12921922,-96.86920306,,,,,,,,
349453,10/19/2017 9:28,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/20/2017 2:19,CLOSED,2467618.238,7097690.811,33.12937819,-96.86945492,,,,,,,,
349540,10/19/2017 10:43,Neighborhood Traffic Issue,Teel & Timber Ridge,,Staff,10/19/2017 11:20,CLOSED,2467629.69,7097689.99,33.12937544,-96.86941756,,,,,,,,
349560,10/19/2017 10:56,Neighborhood Traffic Issue,2500 HIDDEN KNOLL TRL,,"Integration, Citysourced",10/20/2017 12:15,CLOSED,2467653.174,7097692.287,33.12938075,-96.86934074,,,,,,,,
349568,10/19/2017 11:07,Neighborhood Traffic Issue,2400 TIMBER RIDGE DR,,"Integration, Citysourced",10/20/2017 12:14,CLOSED,2467668.061,7097701.339,33.129405,-96.86929165,,,,,,,,
349887,10/20/2017 11:35,Neighborhood Traffic Issue,2400 TIMBER RIDGE DR,,"Integration, Citysourced",10/20/2017 1:57,CLOSED,2467570.724,7097974.023,33.13015856,-96.86959576,,,,,,,,
349890,10/20/2017 11:43,Neighborhood Traffic Issue,Teel & Timber Ridge,75034,"Integration, Citysourced",10/25/2017 8:25,CLOSED,2467339.696,7098090.286,33.13048793,-96.87034449,,,,,,,,
350537,10/24/2017 1:47,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",10/24/2017 2:30,CLOSED,2467604.58,7097686.79,33.12936772,-96.86949974,,,,,,,,
350559,10/24/2017 2:37,Neighborhood Traffic Issue,Chapel Creek Parkway,,Staff,8/28/2019 3:04,CLOSED,2482821.32,7097977.41,33.1295074,-96.81978209,SIGN,,,11/24/2017 12:00,11/24/2017 12:00,,,8/28/2019 12:00
351123,10/26/2017 12:06,Neighborhood Traffic Issue,The Trails Pkwy & Lasso,,Staff,3/23/2018 4:56,CLOSED,2466843.75,7110160.31,33.16368073,-96.87135318,,,,,,,,
351128,10/26/2017 12:33,Neighborhood Traffic Issue,La Grange Drive,,Staff,2/16/2018 11:51,CLOSED,2494847.29,7115084.62,33.17598707,-96.77958666,,,,,,,,
351371,10/27/2017 12:16,Neighborhood Traffic Issue,14800 CHRISTOPHER LN,,"Integration, Citysourced",2/16/2018 11:54,CLOSED,2505237.945,7114418.879,33.17368518,-96.74566646,,,,,,,,
351468,10/27/2017 4:34,Neighborhood Traffic Issue,BRUCE DR & TEEL PKWY,75034,Staff,3/8/2018 1:48,CLOSED,2468960.74,7104054.87,33.14681099,-96.86474628,,,,,,,,
352620,11/3/2017 10:27,Neighborhood Traffic Issue,Custer & Big Horn,,Staff,12/18/2017 9:46,CLOSED,2509182.29,7110364.99,33.16236259,-96.7329996,,,,,,,,
353579,11/9/2017 1:30,Neighborhood Traffic Issue,Leg Iron Drive,,Staff,9/1/2018 12:46,CLOSED,2464994.66,7101935.64,33.14115578,-96.87781028,,,,,,,,
354115,11/13/2017 2:53,Neighborhood Traffic Issue,Hillcrest & Santiago,,Staff,3/6/2018 11:25,CLOSED,2493067.39,7121543.12,33.19381638,-96.78505881,,,,,,,,
354149,11/13/2017 10:03,Neighborhood Traffic Issue,Spruce Pine Trail,,Staff,8/23/2018 11:40,CLOSED,2501956.53,7115325.32,33.17632642,-96.75634066,,,,,,,,
354271,11/14/2017 11:31,Neighborhood Traffic Issue,Cinnabar at Rolater,,Staff,,IP,2492809.13,7101437.82,33.13857412,-96.78697467,,,,,,,,
355153,11/18/2017 4:12,Neighborhood Traffic Issue,12600 BELLE ISLE LN,,"Integration, Citysourced",3/9/2018 2:36,CLOSED,2478335.048,7117279.978,33.182752,-96.83343538,,,,,,,,
355843,11/26/2017 8:02,Neighborhood Traffic Issue,10609 WILTON DR,,"Integration, Citysourced",12/5/2017 1:11,CLOSED,2492098.674,7116559.787,33.18016455,-96.78849062,,,,,,,,
357175,12/1/2017 12:18,Neighborhood Traffic Issue,2000 SAN ANDRES DR,,"Integration, Citysourced",12/1/2017 2:05,CLOSED,2466555.044,7115209.146,33.17756852,-96.87204088,,,,,,,,
358669,12/9/2017 11:48,Neighborhood Traffic Issue,3200 OHIO DR,75035,"Integration, Citysourced",12/11/2017 3:57,CLOSED,2488842.35,7089271.733,33.10531577,-96.80057564,,,,,,,,
358919,12/11/2017 3:02,Neighborhood Traffic Issue,Mammoth Cave Lane,,Staff,10/9/2018 4:24,CLOSED,2501114.83,7113139.17,33.17035679,-96.75920974,,,,,,,,
359291,12/13/2017 10:55,Neighborhood Traffic Issue,OLD ORCHARD DR,75033,Staff,4/16/2018 10:41,CLOSED,2466779.825,7107689.089,33.15689189,-96.87168723,,,,,,,,
359472,12/14/2017 9:25,Neighborhood Traffic Issue,Legacy & Avon Lane (school traffic),,Staff,4/2/2019 1:46,CLOSED,2473638.02,7110966.56,33.16560503,-96.84911092,,,,,,,,
359667,12/14/2017 3:57,Neighborhood Traffic Issue,Stonebrook & Red Rock Canyon (school related),,Staff,8/27/2018 3:28,CLOSED,2464383.12,7101181.72,33.13910974,-96.87984603,,,,,,,,
359758,12/15/2017 9:27,Neighborhood Traffic Issue,Teel & Bruce (school traffic),,Staff,8/3/2018 3:05,CLOSED,2468997.4,7104053.54,33.14680577,-96.86462658,,,,,,,,
363095,1/6/2018 1:52,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",1/8/2018 2:44,CLOSED,2467624.883,7097687.299,33.12936825,-96.8694334,,,,,,,,
363097,1/6/2018 4:55,Neighborhood Traffic Issue,2000 TIMBER RIDGE DR,,"Integration, Citysourced",8/27/2018 3:30,CLOSED,2466733.86,7097629.2,33.12924656,-96.87234671,,,,,,,,
363100,1/7/2018 9:39,Neighborhood Traffic Issue,4700 TEEL PKWY,75034,"Integration, Citysourced",1/8/2018 3:04,CLOSED,2466671.473,7093699.502,33.1184493,-96.87274932,,,,,,,,
363425,1/8/2018 1:52,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",1/8/2018 2:48,CLOSED,2467621.06,7097685.82,33.12936435,-96.86944596,,,,,,,,
363527,1/9/2018 8:43,Neighborhood Traffic Issue,1700 TIMBER RIDGE DR,,"Integration, Citysourced",2/9/2018 1:49,CLOSED,2465712.916,7097510.908,33.12896489,-96.87568742,,,,,,,,
363646,1/9/2018 1:51,Neighborhood Traffic Issue,8300 MEADOW GLADE,75035,Staff,2/15/2018 4:16,CLOSED,2495292.123,7104940.125,33.14808772,-96.7786762,,,,,,,,
363697,1/9/2018 6:44,Neighborhood Traffic Issue,2300 QUIET OAK LN,,"Integration, Citysourced",2/15/2018 9:51,CLOSED,2467631.323,7097692.653,33.12938269,-96.86941209,,,,,,,,
363900,1/10/2018 9:29,Neighborhood Traffic Issue,4700 CARNEGIE DR,,"Integration, Citysourced",3/9/2018 2:46,CLOSED,2474653.997,7092588.501,33.1150534,-96.84673621,,,,,,,,
367370,1/29/2018 4:12,Neighborhood Traffic Issue,Legacy & Texoma (Crossing Guard Request),,Staff,8/23/2018 11:45,CLOSED,2474353.79,7118125.35,33.18524819,-96.84640379,,,,,,,,
367379,1/29/2018 4:55,Neighborhood Traffic Issue,Legacy & Texoma (Crossing Guard Request),,Staff,10/9/2018 12:07,CLOSED,2474355.87,7118127.44,33.18525385,-96.84639689,,,,,,,,
367382,1/29/2018 5:03,Neighborhood Traffic Issue,Frisco Lakes & Bethpage (stop sign req.),,Staff,10/16/2018 10:27,CLOSED,2457502.16,7101042.45,33.13901663,-96.90233099,,,,,,,,
367729,1/31/2018 8:59,Neighborhood Traffic Issue,Bruce & Nicholson (school related),,Staff,8/3/2018 3:17,CLOSED,2468788.54,7104050.93,33.14680753,-96.86530905,,,,,,,,
368376,2/2/2018 11:21,Neighborhood Traffic Issue,Alley between Main St and Copperwood Dr,,Staff,3/6/2018 11:24,CLOSED,2492486.5,7106327.49,33.15202654,-96.78776823,,,,,,,,
368558,2/4/2018 4:06,Neighborhood Traffic Issue,1400 TRAIL VIEW LN,,"Integration, Citysourced",2/20/2018 11:12,CLOSED,2464670.818,7092866.432,33.11624479,-96.87932529,,,,,,,,
368886,2/5/2018 4:53,Neighborhood Traffic Issue,2700 TIMBER RIDGE DR,,"Integration, Citysourced",2/8/2018 9:41,CLOSED,2468478,7097854.229,33.1297906,-96.86663836,,,,,,,,
369374,2/8/2018 9:11,Neighborhood Traffic Issue,7400 QUIET MEADOW LN,,"Integration, Citysourced",3/9/2018 2:48,CLOSED,2482617.929,7110585.503,33.1641665,-96.81978771,,,,,,,,
369417,2/8/2018 10:15,Neighborhood Traffic Issue,Longhorn Trail (speeding),,Staff,9/1/2018 1:00,CLOSED,2477934.9,7099062.91,33.13270442,-96.8356865,,,,,,,,
369717,2/9/2018 10:10,Neighborhood Traffic Issue,6400 MAIN ST,,"Integration, Citysourced",2/9/2018 11:09,CLOSED,2479900.74,7106280.28,33.15245382,-96.82889017,,,,,,,,
371852,2/22/2018 4:46,Neighborhood Traffic Issue,Mediterrean & Corinth roundabout,,Staff,8/31/2018 10:03,CLOSED,2488826.04,7122848.85,33.19759433,-96.79885329,,,,,,,,
372084,2/23/2018 4:02,Neighborhood Traffic Issue,2000 CEDAR RANCH RD,75034,Staff,8/27/2018 3:32,CLOSED,2466664.97,7098253.73,33.13096587,-96.87254012,,,,,,,,
372622,2/27/2018 2:36,Neighborhood Traffic Issue,Hunters Parkway (cut-through & speeding),,Staff,4/9/2018 3:08,CLOSED,2505601.49,7099705.1,33.13323192,-96.74528164,,,,,,,,
372653,2/27/2018 7:59,Neighborhood Traffic Issue,2200 FOUNTAIN GLEN LN,,"Integration, Citysourced",3/9/2018 2:49,CLOSED,2466996.268,7105260.69,33.15020879,-96.87110307,,,,,,,,
373024,3/1/2018 11:25,Neighborhood Traffic Issue,1800 TIMBER RIDGE DR,,"Integration, Citysourced",3/9/2018 2:49,CLOSED,2465909.946,7097552.736,33.12907147,-96.87504174,,,,,,,,
374355,3/8/2018 3:02,Neighborhood Traffic Issue,Millstream & Rio Blanco (stop sign request),,Staff,3/8/2018 3:50,CLOSED,2465232.35,7107542.85,33.15655581,-96.87675075,,,,,,,,
374368,3/8/2018 3:40,Neighborhood Traffic Issue,Custer Rd & Custer Trail,,Staff,3/8/2018 3:49,CLOSED,2509164.06,7111130.62,33.16446754,-96.73301709,,,,,,,,
374385,3/8/2018 4:01,Neighborhood Traffic Issue,12300 BRIAR RIDGE RD,,"Integration, Citysourced",3/9/2018 2:49,CLOSED,2470677.022,7116469.59,33.18085625,-96.85850546,,,,,,,,
374558,3/9/2018 1:25,Neighborhood Traffic Issue,11800 TEEL PKWY,75033,Staff,8/28/2018 8:54,CLOSED,2468511.66,7114830.5,33.17644441,-96.8656657,,,,,,,,
374567,3/9/2018 1:53,Neighborhood Traffic Issue,Legacy & Throne Hall,,Staff,,OPEN,2473914.06,7108325.93,33.158336,-96.84834459,,,,,,,,
376336,3/19/2018 2:01,Neighborhood Traffic Issue,McKinney Road (speeding),,Staff,,IP,2485154.17,7106406.66,33.15257028,-96.81171979,,,,,,,,
376427,3/19/2018 7:36,Neighborhood Traffic Issue,4100 LEGENDARY DR,,"Integration, Citysourced",,IP,2486167.193,7091823.841,33.11244826,-96.80917698,,,,,,,,
377650,3/23/2018 3:46,Neighborhood Traffic Issue,2000 TIMBER RIDGE DR,,"Integration, Citysourced",3/29/2018 1:13,CLOSED,2466748.61,7097544.627,33.1290135,-96.87230281,,,,,,,,
378666,3/28/2018 10:05,Neighborhood Traffic Issue,10200 BOWLING GREEN DR,,"Integration, Citysourced",3/29/2018 1:07,CLOSED,2491403.28,7116350.808,33.17962134,-96.7907744,,,,,,,,
379225,3/31/2018 11:26,Neighborhood Traffic Issue,3700 GUINN GATE DR,,"Integration, Citysourced",2/25/2019 3:20,CLOSED,2471498.566,7100952.282,33.13817541,-96.85661387,,,,,,,,
380788,4/7/2018 1:52,Neighborhood Traffic Issue,3200 BAINBRIDGE LN,,"Integration, Citysourced",8/3/2018 3:19,CLOSED,2470130.144,7099335.428,33.13379062,-96.86116642,,,,,,,,
381135,4/9/2018 3:13,Neighborhood Traffic Issue,Mountain Creek Trl & Valley Brook Dr (No Parking request),,Staff,8/3/2018 3:15,CLOSED,2507236.98,7101127.49,33.13706576,-96.73986162,,,,,,,,
381177,4/9/2018 6:08,Neighborhood Traffic Issue,5700 ELDORADO PKWY,,"Integration, Citysourced",8/3/2018 3:24,CLOSED,2477423.692,7114667.924,33.17561316,-96.83654914,,,,,,,,
382254,4/13/2018 4:44,Neighborhood Traffic Issue,Carlos Street (No Outlet request),,Staff,4/19/2018 4:22,CLOSED,2493225.52,7122771.77,33.19718587,-96.78447635,,,,,,,,
384513,4/24/2018 7:18,Neighborhood Traffic Issue,8400 BEARTOOTH DR,,"Integration, Citysourced",8/20/2018 12:54,CLOSED,2465380.949,7104470.518,33.14810591,-96.87642038,,,,,,,,
385273,4/27/2018 1:35,Neighborhood Traffic Issue,MOUNTAIN CREEK TRL & VALLEY BROOK DR,75035,Staff,8/3/2018 3:16,CLOSED,2507248.72,7101124.72,33.13705761,-96.73982342,,,,,,,,
385902,4/30/2018 4:33,Neighborhood Traffic Issue,5000 MAIN ST,,"Integration, Citysourced",8/28/2018 8:57,CLOSED,2475634.695,7106410.033,33.15299615,-96.84282137,,,,,,,,
386273,5/2/2018 11:08,Neighborhood Traffic Issue,Old Newman & Shakespeare (request to prohibit parking),,Staff,,IP,2462760.67,7104949.39,33.14953299,-96.88495685,,,,,,,,
386363,5/2/2018 3:53,Neighborhood Traffic Issue,Trailside Drive (No Parking request),,Staff,,IP,2469120.04,7096772.3,33.1267897,-96.86459626,,,,,,,,
386365,5/2/2018 4:08,Neighborhood Traffic Issue,Forest Manor Dr (No Pakring request),,Staff,,OPEN,2468687.75,7096897.3,33.12715173,-96.86600187,,,,,,,,
386869,5/4/2018 1:28,Neighborhood Traffic Issue,Fire lane behind Drury Inn (sight distance issue),,Staff,5/23/2018 11:24,CLOSED,2482508.59,7087669.34,33.10119185,-96.82134161,,,,,,,,
386957,5/5/2018 8:41,Neighborhood Traffic Issue,4600 FALLMEADOW DR,,"Integration, Citysourced",8/20/2018 12:47,CLOSED,2464654.862,7093529.093,33.11806665,-96.87934401,,,,,,,,
388606,5/14/2018 12:14,Neighborhood Traffic Issue,800 BONNEVILLE RD,,"Integration, Citysourced",6/4/2019 1:32,CLOSED,2463048.308,7103487.55,33.1455033,-96.88409058,,,,,,,,
388946,5/14/2018 1:27,Neighborhood Traffic Issue,Rogers Road (speeding),,Staff,,IP,2485052.08,7113044.68,33.17081763,-96.81170477,,,,,,,,
389370,5/15/2018 2:38,Neighborhood Traffic Issue,1500 IDLEWILD DR,,"Integration, Citysourced",4/9/2019 3:11,CLOSED,2464763.71,7104362.717,33.14783585,-96.87844235,,,,,,,,
391732,5/23/2018 3:40,Neighborhood Traffic Issue,Cajun & Coit (cars driving over curb & sidewalk),,Staff,,IP,2498517.68,7104740.61,33.14739371,-96.76814916,,,,,,,,
393056,5/29/2018 4:41,Neighborhood Traffic Issue,3000 BAINBRIDGE LN,,"Integration, Citysourced",8/23/2018 11:11,CLOSED,2469425.258,7099063.489,33.13307346,-96.86348276,,,,,,,,
394470,6/1/2018 4:59,Neighborhood Traffic Issue,Crest Court (No Parking request),,Staff,,IP,2479501.28,7084494.05,33.09259697,-96.83132598,,,,,,,,
396645,6/9/2018 4:34,Neighborhood Traffic Issue,1800 TIMBER RIDGE DR,,"Integration, Citysourced",10/17/2018 2:14,CLOSED,2465964.79,7097654.302,33.12934827,-96.87485747,,,,,,,,
399867,6/20/2018 10:28,Neighborhood Traffic Issue,Stonebrook & Anthem RRFB,,Staff,4/16/2019 2:22,CLOSED,2455645.83,7102508.22,33.14312243,-96.90832252,,,,,,,,
400207,6/21/2018 7:32,Neighborhood Traffic Issue,12200 ANGELO DR,,"Integration, Citysourced",8/20/2018 12:42,CLOSED,2494009.202,7116163.212,33.17898897,-96.7822679,,,,,,,,
400300,6/22/2018 9:59,Neighborhood Traffic Issue,6500 HONEYWOOD LN,,"Integration, Citysourced",10/17/2018 2:31,CLOSED,2462208.825,7098905.319,33.13294551,-96.88706297,,,,,,,,
400961,6/25/2018 1:39,Neighborhood Traffic Issue,"Blue Ridge, Barret and Coldwater (speeding)",,Staff,,IP,2466185.75,7115705.1,33.17894725,-96.87322267,,,,,,,,
405503,7/10/2018 2:36,Neighborhood Traffic Issue,13300 SULPHUR SPRINGS DR,,"Integration, Citysourced",8/20/2018 12:52,CLOSED,2495095.314,7119521.343,33.18816896,-96.77853851,,,,,,,,
408106,7/18/2018 3:56,Neighborhood Traffic Issue,Cotton Gin Road and Canal Street (speeding),,Staff,10/9/2018 11:23,CLOSED,2472937.5,7103843.69,33.1460598,-96.85176518,,,,,,,,
408401,7/19/2018 11:12,Neighborhood Traffic Issue,Stonebridge Drive (speeding),,Staff,,IP,2507946.88,7113095.72,33.16992423,-96.73688652,,,,,,,,
408462,7/19/2018 1:47,Neighborhood Traffic Issue,Stonebriar Country Club Estates (speeding),,Staff,7/19/2018 1:52,CLOSED,2473097.53,7083301.36,33.08959693,-96.85229505,,,,,,,,
408827,7/20/2018 1:59,Neighborhood Traffic Issue,11400 KINGSVILLE DR,,"Integration, Citysourced",8/20/2018 12:49,CLOSED,2494933.834,7116519.289,33.17992595,-96.77922703,,,,,,,,
408958,7/21/2018 7:33,Neighborhood Traffic Issue,10300 YORK DR,,"Integration, Citysourced",8/20/2018 12:28,CLOSED,2491509.611,7104027.413,33.14574911,-96.7910821,,,,,,,,
412100,8/1/2018 9:12,Neighborhood Traffic Issue,Backstretch Blvd (park & roundabout parking concerns),,Staff,3/22/2019 5:05,CLOSED,2462244.72,7098276.02,33.13121451,-96.88697728,,,,,,,,
413127,8/3/2018 1:49,Neighborhood Traffic Issue,Page Street (speeding),,Staff,8/3/2018 2:02,CLOSED,2478200.52,7105031.66,33.14909651,-96.83450975,,,,,,,,
415465,8/12/2018 12:20,Neighborhood Traffic Issue,4900 OAKHURST LN,,"Integration, Citysourced",8/20/2018 12:32,CLOSED,2475158.234,7093480.411,33.11748279,-96.84504359,,,,,,,,
415546,8/13/2018 8:58,Neighborhood Traffic Issue,DALLAS PKWY & WARREN PKWY,75034,Staff,9/6/2018 1:48,CLOSED,2481773.79,7089675.17,33.10673666,-96.8236364,,,,,,,,
416105,8/15/2018 12:12,Neighborhood Traffic Issue,Stonebrook & Reedy crosswalk,,Staff,8/23/2018 11:14,CLOSED,2469388.82,7099029.34,33.13298116,-96.86360352,,,,,,,,
416106,8/15/2018 12:20,Neighborhood Traffic Issue,Stonebrook & Reedy crosswalk,,Staff,8/15/2018 12:23,CLOSED,2469378.41,7099039.76,33.13301025,-96.86363699,,,,,,,,
416107,8/15/2018 12:26,Neighborhood Traffic Issue,Stonebrook & Reedy crosswalk,,Staff,8/15/2018 12:31,CLOSED,2469386.22,7099037.16,33.13300277,-96.86361162,,,,,,,,
416108,8/15/2018 12:34,Neighborhood Traffic Issue,Stonebrook & Reedy crosswalk,,Staff,8/15/2018 12:37,CLOSED,2469388.82,7099031.95,33.13298834,-96.86360339,,,,,,,,
416134,8/15/2018 8:51,Neighborhood Traffic Issue,4600 FLORENCE DR,,"Integration, Citysourced",10/17/2018 4:17,CLOSED,2474581.981,7091834.72,33.11298492,-96.84701014,,,,,,,,
416957,8/17/2018 9:47,Neighborhood Traffic Issue,7200 NICHOLS TRL,,"Integration, Citysourced",2/25/2019 3:06,CLOSED,2465970.911,7101320.299,33.13942318,-96.8746522,,,,,,,,
417784,8/21/2018 12:24,Neighborhood Traffic Issue,14000 MILL TOWN DR,,"Integration, Citysourced",8/31/2018 1:44,CLOSED,2466854.419,7121623.86,33.19518499,-96.87073733,,,,,,,,
418593,8/23/2018 4:08,Neighborhood Traffic Issue,Teel & High Shoals (crossing guard request),,Staff,8/23/2018 5:50,CLOSED,2469005.04,7103007.18,33.14392977,-96.86465484,,,,,,,,
419361,8/27/2018 4:48,Neighborhood Traffic Issue,9300 MIRROR FOUNTAIN CIR,,"Integration, Citysourced",8/31/2018 1:39,CLOSED,2472237.713,7107255.297,33.15546594,-96.85387668,,,,,,,,
420085,8/29/2018 1:54,Neighborhood Traffic Issue,Coit & Rolater (ped sign request),,Staff,8/29/2018 11:18,CLOSED,2498606.77,7101143.64,33.13750438,-96.76805185,,,,,,,,
420095,8/29/2018 2:04,Neighborhood Traffic Issue,Coit & Rolater (school concern),,Staff,8/29/2018 9:25,CLOSED,2498622.4,7101146.24,33.13751082,-96.76800066,,,,,,,,
420251,8/29/2018 8:59,Neighborhood Traffic Issue,11200 ASHLEY LN,,"Integration, Citysourced",2/25/2019 3:22,CLOSED,2506335.987,7113542.168,33.17122536,-96.74212612,,,,,,,,
420253,8/29/2018 10:59,Neighborhood Traffic Issue,Teel & High Shoals (student ped incident),,Staff,9/6/2018 7:08,CLOSED,2469005.21,7103018.64,33.14396125,-96.8646537,,,,,,,,
420254,8/29/2018 11:54,Neighborhood Traffic Issue,Frisco Street at All Stars AND at Eldorado (traffic complaints),,Staff,8/29/2018 11:58,CLOSED,2478380.16,7110404.01,33.16385323,-96.83364443,,,,,,,,
420255,8/30/2018 12:05,Neighborhood Traffic Issue,Teel & High Shoals (guard & signal request),,Staff,8/30/2018 12:10,CLOSED,2469006.41,7103010.78,33.1439396,-96.86465018,,,,,,,,
420256,8/30/2018 12:14,Neighborhood Traffic Issue,Teel & High Shoals (concern after ped incident),,Staff,8/30/2018 12:18,CLOSED,2469006.41,7103008.18,33.14393246,-96.86465031,,,,,,,,
420257,8/30/2018 12:21,Neighborhood Traffic Issue,Teel & High Shoals (crossing guard request),,Staff,9/6/2018 7:28,CLOSED,2469006.41,7103013.38,33.14394675,-96.86465005,,,,,,,,
420258,8/30/2018 12:29,Neighborhood Traffic Issue,Teel & High Shoals (concerns over ped incident),,Staff,8/30/2018 12:31,CLOSED,2469014.23,7103005.57,33.14392495,-96.8646249,,,,,,,,
420259,8/30/2018 12:33,Neighborhood Traffic Issue,Teel & High Shoals (concerned about crosswalk),,Staff,8/30/2018 12:38,CLOSED,2469014.23,7103013.38,33.14394641,-96.8646245,,,,,,,,
421027,8/31/2018 8:28,Neighborhood Traffic Issue,Eldorado & Tangerine (school crosswalk concern),,Staff,8/31/2018 8:38,CLOSED,2501270.83,7114620.2,33.17441986,-96.75861973,,,,,,,,
423370,9/12/2018 2:05,Neighborhood Traffic Issue,COBB HILL DR & BETHEL DR,75033,Staff,3/28/2019 2:00,CLOSED,2477848.75,7117200.63,33.18255512,-96.83502885,,,,,,,,
423800,9/14/2018 9:10,Neighborhood Traffic Issue,Rolater & Carlson (crossing guard request),,Staff,9/14/2018 9:16,CLOSED,2500572.92,7101289.47,33.1378159,-96.7616214,,,,,,,,
424646,9/18/2018 1:44,Neighborhood Traffic Issue,8500 ROBERTSON DR,,"Integration, Citysourced",4/9/2019 3:13,CLOSED,2467916.438,7104825.59,33.14897377,-96.86811887,,,,,,,,
424849,9/19/2018 10:23,Neighborhood Traffic Issue,Stonebrook & Frisco Lakes (u-turn complaint),,Staff,,IP,2459328.65,7103323.85,33.14521007,-96.89625063,,,,,,,,
424852,9/19/2018 10:29,Neighborhood Traffic Issue,Stonebrook & FM 423 (Chick-fil-a traffic complaints),,Staff,,IP,2459341.15,7103316.56,33.14518951,-96.89621015,,,,,,,,
425545,9/21/2018 3:36,Neighborhood Traffic Issue,6400 COBBIE CREEK DR,,"Integration, Citysourced",10/18/2018 4:09,CLOSED,2467621.843,7098462.593,33.1314991,-96.86940402,,,,,,,,
427534,10/2/2018 9:25,Neighborhood Traffic Issue,9400 WICHITA TRL,,"Integration, Citysourced",4/9/2019 3:36,CLOSED,2466791.288,7107662.454,33.15681821,-96.87165112,,,,,,,,
427777,10/2/2018 7:51,Neighborhood Traffic Issue,Cockett & The Trails (BFR request),,Staff,,OPEN,2465124.48,7109145.83,33.16096581,-96.87702228,,,,,,,,
428597,10/5/2018 4:47,Neighborhood Traffic Issue,12400 Hawk Creek (ADA ramp for home),,Staff,,IP,2463557.94,7116815.34,33.18211002,-96.88175489,,,,,,,,
429631,10/10/2018 7:21,Neighborhood Traffic Issue,8500 ROBERTSON DR,,"Integration, Citysourced",2/25/2019 3:05,CLOSED,2467916.438,7104825.59,33.14897377,-96.86811887,,,,,,,,
429884,10/11/2018 1:11,Neighborhood Traffic Issue,2000 MARBLE RDG,,"Integration, Citysourced",8/13/2019 3:15,CLOSED,2454958.077,7103207.579,33.14507309,-96.91053474,DUPLICATE,,,10/11/2018 12:00,10/18/2018 12:00,,,8/13/2019 12:00
